OBJECTID.x,Shape,FID_ACS_2016_5YR_BG_06_CALIFORNI3,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_Data,BG_area_acres,FID_DAC_Place_2010_2014,Place ID Number,DACP_name,DACP_population,DACP_households,DACP_MHI,DACP_area_a,Shape_Length,Shape_Area,BG_DACP_int_a_,Area_weight,Total_population_e,NotHispanic_White_pop_e,Hispanic_or_Latino_population_e,Not_Hispanic_or_Latino_pop_e,Pop_weight
1714,Polygon,7128,6,13,366001,3,60133660013,Block Group 3,G5030,S,187537,0,37.9708229,-122.3458539,15000US060133660013,74.691314,332,668294,San Pablo city,29516,8967,42746,2711.984118,2732.70538,302265.0255,74.691314,1,1131,38,459,672,26.09725906
2754,Polygon,10966,6,13,366001,2,60133660012,Block Group 2,G5030,S,505429,0,37.9757264,-122.3461359,15000US060133660012,201.327613,332,668294,San Pablo city,29516,8967,42746,2711.984118,4089.601152,814743.9413,201.327612,0.999999995,1890,219,933,957,15.61693122
3784,Polygon,14696,6,13,368001,3,60133680013,Block Group 3,G5030,S,169910,0,37.9553324,-122.3491269,15000US060133680013,67.643624,332,668294,San Pablo city,29516,8967,42746,2711.984118,2249.57744,273744.034,67.643624,1,1027,58,849,178,28.74001947
4384,Polygon,16749,6,13,366002,2,60133660022,Block Group 2,G5030,S,329828,0,37.9676327,-122.3495648,15000US060133660022,131.352107,332,668294,San Pablo city,29516,8967,42746,2711.984118,3482.676219,531563.118,131.352107,1,2192,61,1568,624,13.46532847
4385,Polygon,16750,6,13,366002,3,60133660023,Block Group 3,G5030,S,511648,0,37.9714077,-122.3530415,15000US060133660023,203.781124,332,668294,San Pablo city,29516,8967,42746,2711.984118,5112.995542,824672.9499,203.781124,1,2621,207,1350,1271,11.26135063
4397,Polygon,16775,6,13,369002,1,60133690021,Block Group 1,G5030,S,845684,0,37.9615335,-122.3235394,15000US060133690021,336.733836,332,668294,San Pablo city,29516,8967,42746,2711.984118,5609.62758,948771.2718,234.446487,0.696236796,970,85,423,547,30.42886598
4475,Polygon,17140,6,13,367200,1,60133672001,Block Group 1,G5030,S,362610,0,37.9662498,-122.3297463,15000US060133672001,144.401472,332,668294,San Pablo city,29516,8967,42746,2711.984118,958.313838,19496.98324,4.817809,0.033363988,2075,276,1095,980,14.22457831
4477,Polygon,17141,6,13,367200,2,60133672002,Block Group 2,G5030,S,748211,0,37.966376,-122.3403666,15000US060133672002,297.960092,332,668294,San Pablo city,29516,8967,42746,2711.984118,4573.977428,1117037.992,276.026099,0.926386138,2383,236,786,1597,12.38606798
4579,Polygon,17527,6,13,367200,3,60133672003,Block Group 3,G5030,S,211975,0,37.964409,-122.3285131,15000US060133672003,84.410379,332,668294,San Pablo city,29516,8967,42746,2711.984118,3656.448729,105731.1389,26.126733,0.309520385,907,224,549,358,32.54244763
4581,Polygon,17528,6,13,368002,1,60133680021,Block Group 1,G5030,S,423404,0,37.962056,-122.3516154,15000US060133680021,168.59253,332,668294,San Pablo city,29516,8967,42746,2711.984118,4856.958239,682269.7636,168.59253,1,1464,146,1013,451,20.16120219
4582,Polygon,17529,6,13,368001,1,60133680011,Block Group 1,G5030,S,140668,0,37.9562696,-122.3563467,15000US060133680011,56.003072,332,668294,San Pablo city,29516,8967,42746,2711.984118,2164.012854,226636.3905,56.003072,1,1069,0,1035,34,27.61085126
4583,Polygon,17530,6,13,369001,1,60133690011,Block Group 1,G5030,S,286322,0,37.9517039,-122.3302484,15000US060133690011,113.976154,332,668294,San Pablo city,29516,8967,42746,2711.984118,3047.27199,461245.1308,113.976154,1,1753,224,658,1095,16.83742156
4584,Polygon,17531,6,13,369001,3,60133690013,Block Group 3,G5030,S,178536,0,37.9577327,-122.3445014,15000US060133690013,71.081701,332,668294,San Pablo city,29516,8967,42746,2711.984118,2312.539775,287657.4386,71.081701,1,1638,99,1346,292,18.01953602
4701,Polygon,18278,6,13,366002,1,60133660021,Block Group 1,G5030,S,192483,0,37.9649669,-122.3476738,15000US060133660021,76.649692,332,668294,San Pablo city,29516,8967,42746,2711.984118,3805.020013,310190.2967,76.649692,1,1506,177,980,526,19.59893758
4911,Polygon,19166,6,13,369002,2,60133690022,Block Group 2,G5030,S,356143,0,37.9571068,-122.3222422,15000US060133690022,141.791067,332,668294,San Pablo city,29516,8967,42746,2711.984118,1095.274131,57625.58479,14.239592,0.10042658,662,342,116,546,44.58610272
4912,Polygon,19167,6,13,369002,3,60133690023,Block Group 3,G5030,S,300788,0,37.9527624,-122.325546,15000US060133690023,119.737898,332,668294,San Pablo city,29516,8967,42746,2711.984118,3224.141334,406472.088,100.44144,0.838844189,724,250,260,464,40.7679558
4947,Polygon,19462,6,13,373000,3,60133730003,Block Group 3,G5030,S,314465,0,37.948501,-122.3575957,15000US060133730003,125.168851,332,668294,San Pablo city,29516,8967,42746,2711.984118,1574.562668,92519.27672,22.862011,0.182649364,955,25,829,126,30.90680628
5530,Polygon,22358,6,13,368001,2,60133680012,Block Group 2,G5030,S,290431,0,37.9518589,-122.3522188,15000US060133680012,115.61338,332,668294,San Pablo city,29516,8967,42746,2711.984118,3020.91118,467870.7477,115.61338,1,1786,48,1524,262,16.52631579
5699,Polygon,23194,6,13,369001,2,60133690012,Block Group 2,G5030,S,929248,0,37.9571834,-122.3356097,15000US060133690012,369.962161,332,668294,San Pablo city,29516,8967,42746,2711.984118,5730.509339,1497183.747,369.962161,1,2134,457,206,1928,13.83130272
5521,Polygon,22334,6,79,13000,1,60790130001,Block Group 1,G5030,S,723993112,27430242,35.6074549,-121.0598057,15000US060790130001,281492.0956,1306,668434,San Simeon CDP,477,180,33889,773.193737,8936.695848,3129004.039,773.193737,0.002746769,1117,735,349,768,0.427036705
760,Polygon,3794,6,53,14000,1,60530140001,Block Group 1,G5030,S,2648010,362498,36.6151277,-121.8488475,15000US060530140001,1156.9288,314,665112,Sand City city,355,154,34659,2912.016587,7799.328185,2790485.195,689.543909,0.596012399,2621,785,1377,1244,0.135444487
2404,Polygon,9323,6,53,990000,0,6.05E+10,Block Group 0,G5030,S,0,1141754780,36.7177418,-121.9641161,15000US060539900000,436463.241,314,665112,Sand City city,355,154,34659,2912.016587,11964.00006,8994027.834,2222.472679,0.005092004,0,0,0,0,#DIV/0!
29,Polygon,49,6,19,6900,3,60190069003,Block Group 3,G5030,S,31061158,0,36.6509091,-119.5329957,15000US060190069003,11947.6578,479,667056,Sanger city,24587,6904,42094,5705.159959,4043.84187,789073.3048,194.98426,0.016319873,859,158,667,192,28.62281723
97,Polygon,286,6,19,6201,2,60190062012,Block Group 2,G5030,S,7342118,98868,36.6847537,-119.5374742,15000US060190062012,2864.863561,479,667056,Sanger city,24587,6904,42094,5705.159959,11971.88851,4591885.412,1134.679596,0.396067586,1231,114,1101,130,19.97319253
98,Polygon,287,6,19,6201,1,60190062011,Block Group 1,G5030,S,385871,0,36.6960181,-119.5502514,15000US060190062011,148.597952,479,667056,Sanger city,24587,6904,42094,5705.159959,3224.036743,601354.5764,148.597952,1,1312,19,1293,19,18.74009146
2480,Polygon,9695,6,19,6202,1,60190062021,Block Group 1,G5030,S,14217095,0,36.7194823,-119.5295758,15000US060190062021,5478.273294,479,667056,Sanger city,24587,6904,42094,5705.159959,3808.214672,567953.1828,140.344288,0.025618344,1301,152,1149,152,18.89853958
3870,Polygon,15038,6,19,6000,5,60190060005,Block Group 5,G5030,S,300390,0,36.7048945,-119.5701479,15000US060190060005,115.705868,479,667056,Sanger city,24587,6904,42094,5705.159959,2987.997177,468245.0358,115.705868,1,770,196,563,207,31.93116883
3924,Polygon,15095,6,19,6100,1,60190061001,Block Group 1,G5030,S,826357,0,36.6987024,-119.5603241,15000US060190061001,318.249351,479,667056,Sanger city,24587,6904,42094,5705.159959,6053.883165,1287909.43,318.249351,1,628,73,555,73,39.15127389
3925,Polygon,15096,6,19,6100,2,60190061002,Block Group 2,G5030,S,497773,0,36.6947732,-119.5562755,15000US060190061002,191.683794,479,667056,Sanger city,24587,6904,42094,5705.159959,4387.483198,708816.0011,175.152248,0.913756162,1390,67,1291,99,17.68848921
3926,Polygon,15097,6,19,6100,3,60190061003,Block Group 3,G5030,S,517603,0,36.6950162,-119.569487,15000US060190061003,199.322241,479,667056,Sanger city,24587,6904,42094,5705.159959,4002.067333,806625.4152,199.321481,0.999996187,1496,151,1345,151,16.43516043
3927,Polygon,15098,6,19,6100,5,60190061005,Block Group 5,G5030,S,8500460,0,36.6892386,-119.5752204,15000US060190061005,3272.926589,479,667056,Sanger city,24587,6904,42094,5705.159959,13312.60733,3081422.467,761.436074,0.232646854,3080,425,2220,860,7.982792208
3928,Polygon,15099,6,19,6202,2,60190062022,Block Group 2,G5030,S,760723,0,36.7027145,-119.5463323,15000US060190062022,293.002611,479,667056,Sanger city,24587,6904,42094,5705.159959,5202.682689,1185739.497,293.002611,1,1420,3,1386,34,17.31478873
3996,Polygon,15228,6,19,6202,3,60190062023,Block Group 3,G5030,S,564996,0,36.7079621,-119.5524908,15000US060190062023,217.645315,479,667056,Sanger city,24587,6904,42094,5705.159959,4780.631942,880779.3404,217.645315,1,1549,113,1428,121,15.87282117
3997,Polygon,15229,6,19,6202,4,60190062024,Block Group 4,G5030,S,1174200,0,36.7166195,-119.5498672,15000US060190062024,452.420625,479,667056,Sanger city,24587,6904,42094,5705.159959,5375.036978,1151764.811,284.607283,0.62907672,2370,79,2235,135,10.3742616
4890,Polygon,19075,6,19,6000,1,60190060001,Block Group 1,G5030,S,7575148,0,36.7218499,-119.5738845,15000US060190060001,2919.107057,479,667056,Sanger city,24587,6904,42094,5705.159959,8895.589416,3348216.458,827.362305,0.283429929,4579,1275,3134,1445,5.369512994
4891,Polygon,19076,6,19,6000,2,60190060002,Block Group 2,G5030,S,356136,0,36.7107086,-119.560448,15000US060190060002,137.199087,479,667056,Sanger city,24587,6904,42094,5705.159959,3413.060341,555225.0067,137.199087,1,880,128,752,128,27.93977273
4892,Polygon,19077,6,19,6000,3,60190060003,Block Group 3,G5030,S,599213,0,36.7061022,-119.5606684,15000US060190060003,230.814945,479,667056,Sanger city,24587,6904,42094,5705.159959,4077.660362,934074.9422,230.814945,1,1222,184,1038,184,20.1202946
5099,Polygon,20061,6,19,6000,4,60190060004,Block Group 4,G5030,S,820210,0,36.7121193,-119.565263,15000US060190060004,315.991371,479,667056,Sanger city,24587,6904,42094,5705.159959,8355.602004,1278771.708,315.991371,1,1188,289,890,298,20.69612795
5101,Polygon,20064,6,19,6100,4,60190061004,Block Group 4,G5030,S,545426,0,36.7003754,-119.5692952,15000US060190061004,210.065923,479,667056,Sanger city,24587,6904,42094,5705.159959,3927.852042,850106.6312,210.065923,1,1303,252,1051,252,18.86953185
1116,Polygon,4787,6,47,2100,3,60470021003,Block Group 3,G5030,S,9902018,32332,37.0943826,-121.0184695,15000US060470021003,3865.504807,1308,670028,Santa Nella CDP,1164,478,30000,4596.476761,15799.55912,12546958.02,3100.420848,0.802073986,1965,357,1352,613,0.592366412
2735,Polygon,10858,6,47,2100,1,60470021001,Block Group 1,G5030,S,1142772323,65738712,36.9552917,-121.0198277,15000US060470021001,468533.7545,1308,670028,Santa Nella CDP,1164,478,30000,4596.476761,12134.70388,6054323.48,1496.055913,0.003193059,1795,516,1091,704,0.648467967
4773,Polygon,18676,6,111,1301,1,61110013011,Block Group 1,G5030,S,1247349,143831,34.275287,-119.1498999,15000US061110013011,504.680389,1314,670322,Saticoy CDP,1212,278,35926,349.199803,3167.057472,510000.6963,126.023917,0.249710351,1508,395,875,633,0.803713528
4819,Polygon,18812,6,111,1301,3,61110013013,Block Group 3,G5030,S,1396942,0,34.2808029,-119.1572598,15000US061110013013,506.836823,1314,670322,Saticoy CDP,1212,278,35926,349.199803,601.793306,18729.04209,4.628047,0.009131237,2989,1482,1170,1819,0.405486785
5456,Polygon,21797,6,111,1302,1,61110013021,Block Group 1,G5030,S,3219868,291633,34.2943685,-119.1411116,15000US061110013021,1274.2878,1314,670322,Saticoy CDP,1212,278,35926,349.199803,4712.509783,884431.7281,218.54784,0.171505872,2186,735,1255,931,0.554437328
5679,Polygon,23084,6,91,10000,3,60910100003,Block Group 3,G5030,S,577873133,280944,39.5282435,-120.7287005,15000US060910100003,240457.0312,1315,670336,Sattley CDP,74,48,0,2213.555967,14980.70382,6536773.308,1615.271862,0.006717507,413,366,0,413,0.179176755
5681,Polygon,23085,6,91,10000,5,60910100005,Block Group 5,G5030,S,625256562,18195514,39.5314838,-120.3191573,15000US060910100005,267633.9846,1315,670336,Sattley CDP,74,48,0,2213.555967,13564.33372,2421169.874,598.284105,0.002235456,450,410,2,448,0.164444444
1161,Polygon,4879,6,71,8901,1,60710089011,Block Group 1,G5030,S,357785438,1954416,35.7168863,-117.5385731,15000US060710089011,135150.3848,1319,670728,Searles Valley CDP,1597,683,30478,10223.92533,23848.61386,21459595.38,5302.781502,0.039236155,730,607,36,694,2.187671233
4092,Polygon,15467,6,71,8901,3,60710089013,Block Group 3,G5030,S,13034255,0,35.7839132,-117.390714,15000US060710089013,4904.65703,1319,670728,Searles Valley CDP,1597,683,30478,10223.92533,20703.83649,19848442.8,4904.65703,1,866,654,167,699,1.844110855
4593,Polygon,17585,6,71,8901,2,60710089012,Block Group 2,G5030,S,3141332458,9190354,35.5264964,-117.2564519,15000US060710089012,1177875.559,1319,670728,Searles Valley CDP,1597,683,30478,10223.92533,1616.183131,66719.6897,16.486794,1.40E-05,394,380,4,390,4.053299492
4,Polygon,4,6,25,11100,3,60250111003,Block Group 3,G5030,S,1209336,0,32.7932442,-115.6903925,15000US060250111003,424.06019,1320,670798,Seeley CDP,1214,393,26761,1128.088789,6551.442368,1386117.424,342.517075,0.80770863,1592,118,1412,180,0.762562814
168,Polygon,623,6,25,11100,2,60250111002,Block Group 2,G5030,S,60521643,127022,32.8054523,-115.6421696,15000US060250111002,21272.90676,1320,670798,Seeley CDP,1214,393,26761,1128.088789,7431.962295,3179095.938,785.571714,0.036928273,1242,413,569,673,0.977455717
100,Polygon,289,6,19,7004,1,60190070041,Block Group 1,G5030,S,16949934,0,36.57641,-119.5887412,15000US060190070041,6507.307728,480,670882,Selma city,23808,6540,43143,5108.525275,15735.12269,2291098.205,566.142696,0.087001064,1259,465,506,753,18.91024623
4409,Polygon,16803,6,19,7002,1,60190070021,Block Group 1,G5030,S,650944,0,36.5725083,-119.6062152,15000US060190070021,249.880154,480,670882,Selma city,23808,6540,43143,5108.525275,4015.00818,1011229.107,249.880154,1,1132,208,875,257,21.03180212
4410,Polygon,16804,6,19,7002,2,60190070022,Block Group 2,G5030,S,662007,0,36.5648274,-119.605515,15000US060190070022,254.079273,480,670882,Selma city,23808,6540,43143,5108.525275,4618.144368,1028222.339,254.079273,1,1956,196,1745,211,12.17177914
4411,Polygon,16805,6,19,7002,3,60190070023,Block Group 3,G5030,S,609257,0,36.5727939,-119.6146643,15000US060190070023,233.881132,480,670882,Selma city,23808,6540,43143,5108.525275,4468.427801,946483.3596,233.881132,1,1431,181,1188,243,16.63731656
4413,Polygon,16806,6,19,7003,1,60190070031,Block Group 1,G5030,S,5602892,0,36.5977614,-119.6289954,15000US060190070031,2152.204858,480,670882,Selma city,23808,6540,43143,5108.525275,7200.793368,1066671.57,263.580285,0.122469887,2105,333,1595,510,11.31021378
4414,Polygon,16807,6,19,7003,2,60190070032,Block Group 2,G5030,S,1111387,0,36.5843478,-119.6236822,15000US060190070032,426.763307,480,670882,Selma city,23808,6540,43143,5108.525275,5438.140716,1510480.811,373.247937,0.874601754,3850,226,3232,618,6.183896104
4482,Polygon,17146,6,19,7003,3,60190070033,Block Group 3,G5030,S,482370,0,36.5880089,-119.6153403,15000US060190070033,185.242585,480,670882,Selma city,23808,6540,43143,5108.525275,3646.288268,684261.3135,169.084653,0.912774204,1411,274,1103,308,16.87313962
4483,Polygon,17147,6,19,7003,4,60190070034,Block Group 4,G5030,S,811045,0,36.5807978,-119.6149862,15000US060190070034,311.406274,480,670882,Selma city,23808,6540,43143,5108.525275,4675.688956,1260216.479,311.406274,1,1264,255,985,279,18.83544304
4484,Polygon,17148,6,19,7004,2,60190070042,Block Group 2,G5030,S,1043957,0,36.5865801,-119.6046431,15000US060190070042,400.895055,480,670882,Selma city,23808,6540,43143,5108.525275,5434.751191,1616626.156,399.477023,0.996462835,2771,630,1749,1022,8.5918441
4485,Polygon,17149,6,19,7004,3,60190070043,Block Group 3,G5030,S,467556,0,36.5791475,-119.6063245,15000US060190070043,179.513181,480,670882,Selma city,23808,6540,43143,5108.525275,3514.254519,726464.0684,179.513181,1,1366,133,1138,228,17.42898975
4491,Polygon,17161,6,19,7100,1,60190071001,Block Group 1,G5030,S,1925467,0,36.5813501,-119.6314174,15000US060190071001,739.306773,480,670882,Selma city,23808,6540,43143,5108.525275,10532.14793,2726896.941,673.830909,0.911436137,1084,139,927,157,21.96309963
4492,Polygon,17162,6,19,7100,2,60190071002,Block Group 2,G5030,S,1366740,0,36.5575679,-119.6052089,15000US060190071002,524.4565,480,670882,Selma city,23808,6540,43143,5108.525275,6603.709919,1471175.282,363.535329,0.693165837,487,28,459,28,48.88706366
4560,Polygon,17493,6,19,7100,3,60190071003,Block Group 3,G5030,S,9382951,74452,36.5580618,-119.6335029,15000US060190071003,3629.436765,480,670882,Selma city,23808,6540,43143,5108.525275,13997.24733,1983414.631,490.112429,0.135038151,517,180,298,219,46.05029014
4561,Polygon,17494,6,19,7100,4,60190071004,Block Group 4,G5030,S,480011,0,36.5612179,-119.6164443,15000US060190071004,184.209592,480,670882,Selma city,23808,6540,43143,5108.525275,3962.379789,745469.7686,184.209592,1,1934,26,1901,33,12.31023785
