OBJECTID,FID_ACS_2016_5YR_BG_06_CALIFORNI,BG_COUNTYFP,BG_TRACTCE,BG_BLKGRPCE,BG_GEOID,BG_NAMELSAD,BG_MTFCC,BG_FUNCSTAT,BG_ALAND,BG_AWATER,BG_INTPTLAT,BG_INTPTLON,BG_GEOID_Data,FID_DAC_Place_2010_2014,DACP_Place_IDNumber,DACP_Place_Name,DAC_Population,DAC_Households,DAC_Median_Household_Income,DACP_area_a_,Shape_Length,Shape_Area,DACP_BG_int_a_,Percent_intersection
5598,22718,89,11300,3,60890113003,Block Group 3,G5030,S,919002,0,40.568298,-122.3307293,15000US060890113003,275,659920,Redding city,90725,34818,43773,<Null>,6969.802349,1594286.511,393.956777,#VALUE!
1319,5849,89,11300,4,60890113004,Block Group 4,G5030,S,884875,0,40.566384,-122.3179085,15000US060890113004,275,659920,Redding city,90725,34818,43773,<Null>,7846.721208,1534994.319,379.305357,#VALUE!
4249,16167,89,11401,1,60890114011,Block Group 1,G5030,S,764619,0,40.5570087,-122.3337094,15000US060890114011,275,659920,Redding city,90725,34818,43773,<Null>,5187.740784,1326013.89,327.665168,#VALUE!
1080,4745,89,11401,2,60890114012,Block Group 2,G5030,S,953564,0,40.5428391,-122.3333116,15000US060890114012,275,659920,Redding city,90725,34818,43773,<Null>,6205.522357,1652995.569,408.464101,#VALUE!
1069,4735,89,11401,3,60890114013,Block Group 3,G5030,S,1163099,22390,40.5456003,-122.3385598,15000US060890114013,275,659920,Redding city,90725,34818,43773,<Null>,9625.054203,2021004.314,499.401042,#VALUE!
3145,12521,89,11402,1,60890114021,Block Group 1,G5030,S,1520882,0,40.5409272,-122.3206376,15000US060890114021,275,659920,Redding city,90725,34818,43773,<Null>,7899.458205,2636279.606,651.438878,#VALUE!
1067,4733,89,11402,2,60890114022,Block Group 2,G5030,S,920176,0,40.5468314,-122.3266724,15000US060890114022,275,659920,Redding city,90725,34818,43773,<Null>,6475.496353,1595305.524,394.20858,#VALUE!
2551,9958,89,11403,1,60890114031,Block Group 1,G5030,S,6813991,11405,40.5476234,-122.3087412,15000US060890114031,275,659920,Redding city,90725,34818,43773,<Null>,16034.78831,5937290.862,1467.136523,#VALUE!
4250,16168,89,11403,2,60890114032,Block Group 2,G5030,S,1254825,0,40.5571671,-122.3238978,15000US060890114032,275,659920,Redding city,90725,34818,43773,<Null>,7389.334342,2176152.754,537.739056,#VALUE!
898,4212,89,11500,1,60890115001,Block Group 1,G5030,S,6638861,1099150,40.5117162,-122.3510075,15000US060890115001,275,659920,Redding city,90725,34818,43773,<Null>,18512.55854,825052.7824,203.874983,#VALUE!
951,4353,89,11500,2,60890115002,Block Group 2,G5030,S,13786263,21414,40.5198145,-122.3213451,15000US060890115002,275,659920,Redding city,90725,34818,43773,<Null>,22750.65861,8746459.674,2161.297254,#VALUE!
952,4354,89,11500,3,60890115003,Block Group 3,G5030,S,7006063,132859,40.4871905,-122.3106209,15000US060890115003,275,659920,Redding city,90725,34818,43773,<Null>,6078.19222,1412245.703,348.973513,#VALUE!
3190,12697,89,11500,4,60890115004,Block Group 4,G5030,S,14351274,411205,40.4953794,-122.2806825,15000US060890115004,275,659920,Redding city,90725,34818,43773,<Null>,24597.04846,15890681,3926.67279,#VALUE!
3134,12477,89,11600,2,60890116002,Block Group 2,G5030,S,34654176,1227953,40.6754081,-122.435693,15000US060890116002,275,659920,Redding city,90725,34818,43773,<Null>,4496.610533,727946.9368,179.879605,#VALUE!
3127,12469,89,11600,3,60890116003,Block Group 3,G5030,S,3818146,0,40.6300789,-122.414545,15000US060890116003,275,659920,Redding city,90725,34818,43773,<Null>,9185.987386,2601724.332,642.900083,#VALUE!
1065,4732,89,11701,1,60890117011,Block Group 1,G5030,S,2175840,0,40.6666204,-122.3524018,15000US060890117011,275,659920,Redding city,90725,34818,43773,<Null>,2860.594782,231540.9801,57.215022,#VALUE!
435,1973,89,11802,1,60890118021,Block Group 1,G5030,S,11590522,352853,40.6563945,-122.3081643,15000US060890118021,275,659920,Redding city,90725,34818,43773,<Null>,6251.081361,74758.94737,18.473338,#VALUE!
439,1977,89,11803,1,60890118031,Block Group 1,G5030,S,47166856,7467011,40.7399422,-122.2860952,15000US060890118031,275,659920,Redding city,90725,34818,43773,<Null>,2151.540888,18700.97294,4.621111,#VALUE!
2549,9957,89,11803,2,60890118032,Block Group 2,G5030,S,10351430,15317,40.6820185,-122.332595,15000US060890118032,275,659920,Redding city,90725,34818,43773,<Null>,11386.46178,4215822.065,1041.75232,#VALUE!
3132,12475,89,11900,1,60890119001,Block Group 1,G5030,S,36282405,182745,40.5230532,-122.2575351,15000US060890119001,275,659920,Redding city,90725,34818,43773,<Null>,14746.01082,6792805.1,1678.538695,#VALUE!
3195,12700,89,12301,1,60890123011,Block Group 1,G5030,S,8796010,489554,40.4729215,-122.3286245,15000US060890123011,275,659920,Redding city,90725,34818,43773,<Null>,4661.680047,722419.7378,178.513805,#VALUE!
3204,12717,89,12301,2,60890123012,Block Group 2,G5030,S,8201220,265038,40.4837476,-122.3640574,15000US060890123012,275,659920,Redding city,90725,34818,43773,<Null>,7618.871041,2048125.225,506.102765,#VALUE!
3125,12464,89,12302,4,60890123024,Block Group 4,G5030,S,48629090,329447,40.458472,-122.4702525,15000US060890123024,275,659920,Redding city,90725,34818,43773,<Null>,1604.805258,51722.33679,12.780868,#VALUE!
2279,8853,105,400,1,61050004001,Block Group 1,G5030,S,1357938359,4401597,40.1869272,-123.1948229,15000US061050004001,1288,663386,Ruth CDP,164,83,24028,<Null>,80386.92549,180577463.5,44621.663,#VALUE!
4438,16847,71,2706,1,60710027061,Block Group 1,G5030,S,41151498,1755225,34.1729195,-117.38774,15000US060710027061,272,665000,San Bernardino city,213044,57577,38774,<Null>,25703.52185,10163927.26,2511.561122,#VALUE!
4837,18863,71,3803,2,60710038032,Block Group 2,G5030,S,998501,0,34.109842,-117.363027,15000US060710038032,272,665000,San Bernardino city,213044,57577,38774,<Null>,1546.790069,145661.6734,35.993783,#VALUE!
4760,18588,71,3804,2,60710038042,Block Group 2,G5030,S,2106572,323975,34.1286318,-117.3502819,15000US060710038042,272,665000,San Bernardino city,213044,57577,38774,<Null>,6945.245453,1623284.121,401.122242,#VALUE!
1958,7895,71,4101,1,60710041011,Block Group 1,G5030,S,1217609,0,34.1680559,-117.3508698,15000US060710041011,272,665000,San Bernardino city,213044,57577,38774,<Null>,5016.503144,916780.4656,226.541387,#VALUE!
1956,7894,71,4101,2,60710041012,Block Group 2,G5030,S,2742622,0,34.1626488,-117.3403313,15000US060710041012,272,665000,San Bernardino city,213044,57577,38774,<Null>,6820.444397,1905778.117,470.928028,#VALUE!
4116,15502,71,4103,1,60710041031,Block Group 1,G5030,S,1041591,0,34.1414853,-117.3401933,15000US060710041031,272,665000,San Bernardino city,213044,57577,38774,<Null>,3673.140293,483600.7831,119.500356,#VALUE!
1960,7896,71,4103,2,60710041032,Block Group 2,G5030,S,1011356,0,34.141469,-117.3230348,15000US060710041032,272,665000,San Bernardino city,213044,57577,38774,<Null>,6382.094292,1480093.122,365.738976,#VALUE!
397,1731,71,4103,3,60710041033,Block Group 3,G5030,S,871516,0,34.1401267,-117.3304564,15000US060710041033,272,665000,San Bernardino city,213044,57577,38774,<Null>,4604.733643,638907.4612,157.877472,#VALUE!
2152,8447,71,4104,1,60710041041,Block Group 1,G5030,S,3058028,732489,34.1475777,-117.3516694,15000US060710041041,272,665000,San Bernardino city,213044,57577,38774,<Null>,337.538378,4666.624811,1.153148,#VALUE!
2324,8997,71,4104,2,60710041042,Block Group 2,G5030,S,2592933,0,34.1532338,-117.3329508,15000US060710041042,272,665000,San Bernardino city,213044,57577,38774,<Null>,7392.11974,1999965.961,494.202352,#VALUE!
4444,16898,71,4201,1,60710042011,Block Group 1,G5030,S,600867,268850,34.127152,-117.3371689,15000US060710042011,272,665000,San Bernardino city,213044,57577,38774,<Null>,6996.736191,1272414.36,314.420436,#VALUE!
705,3668,71,4201,2,60710042012,Block Group 2,G5030,S,720449,0,34.1325976,-117.335672,15000US060710042012,272,665000,San Bernardino city,213044,57577,38774,<Null>,5784.239287,1054142.814,260.484362,#VALUE!
429,1961,71,4201,3,60710042013,Block Group 3,G5030,S,661267,0,34.1323624,-117.3268427,15000US060710042013,272,665000,San Bernardino city,213044,57577,38774,<Null>,3928.088134,967541.2684,239.084654,#VALUE!
2326,8998,71,4201,4,60710042014,Block Group 4,G5030,S,1105237,0,34.1222877,-117.32682,15000US060710042014,272,665000,San Bernardino city,213044,57577,38774,<Null>,5469.748114,1616760.905,399.51032,#VALUE!
407,1861,71,4202,1,60710042021,Block Group 1,G5030,S,663709,0,34.1250596,-117.3182098,15000US060710042021,272,665000,San Bernardino city,213044,57577,38774,<Null>,3944.232254,970950.5438,239.927105,#VALUE!
408,1862,71,4202,2,60710042022,Block Group 2,G5030,S,495377,0,34.1185784,-117.3182104,15000US060710042022,272,665000,San Bernardino city,213044,57577,38774,<Null>,3434.80246,724586.1213,179.04913,#VALUE!
2057,8175,71,4202,3,60710042023,Block Group 3,G5030,S,655498,0,34.1324349,-117.3182047,15000US060710042023,272,665000,San Bernardino city,213044,57577,38774,<Null>,3894.129488,959104.2331,236.999817,#VALUE!
412,1872,71,4301,1,60710043011,Block Group 1,G5030,S,476907,0,34.1121283,-117.3507522,15000US060710043011,272,665000,San Bernardino city,213044,57577,38774,<Null>,3853.720229,676550.0812,167.179166,#VALUE!
4910,19148,71,4301,2,60710043012,Block Group 2,G5030,S,418016,0,34.1086777,-117.3430161,15000US060710043012,272,665000,San Bernardino city,213044,57577,38774,<Null>,3524.506375,611285.6213,151.051967,#VALUE!
2311,8975,71,4301,3,60710043013,Block Group 3,G5030,S,526767,0,34.1132652,-117.344161,15000US060710043013,272,665000,San Bernardino city,213044,57577,38774,<Null>,3622.858401,770402.2049,190.370531,#VALUE!
409,1863,71,4302,1,60710043021,Block Group 1,G5030,S,338466,0,34.1139227,-117.3182643,15000US060710043021,272,665000,San Bernardino city,213044,57577,38774,<Null>,3015.881014,495018.9001,122.321834,#VALUE!
410,1864,71,4302,2,60710043022,Block Group 2,G5030,S,350103,0,34.1102056,-117.3184388,15000US060710043022,272,665000,San Bernardino city,213044,57577,38774,<Null>,3046.241153,511992.3334,126.516061,#VALUE!
2062,8184,71,4302,3,60710043023,Block Group 3,G5030,S,2292181,35200,34.1160126,-117.3343476,15000US060710043023,272,665000,San Bernardino city,213044,57577,38774,<Null>,8644.816976,3088265.267,763.126967,#VALUE!
4437,16846,71,4401,1,60710044011,Block Group 1,G5030,S,369601,0,34.1028394,-117.351162,15000US060710044011,272,665000,San Bernardino city,213044,57577,38774,<Null>,3453.582882,540414.7499,133.539393,#VALUE!
413,1873,71,4401,2,60710044012,Block Group 2,G5030,S,647665,0,34.0959339,-117.3529032,15000US060710044012,272,665000,San Bernardino city,213044,57577,38774,<Null>,3887.609899,946831.7129,233.967212,#VALUE!
414,1874,71,4401,3,60710044013,Block Group 3,G5030,S,768866,0,34.0885315,-117.3537521,15000US060710044013,272,665000,San Bernardino city,213044,57577,38774,<Null>,4385.172149,1123823.694,277.702883,#VALUE!
420,1912,71,4403,1,60710044031,Block Group 1,G5030,S,597744,0,34.0889928,-117.3443982,15000US060710044031,272,665000,San Bernardino city,213044,57577,38774,<Null>,3980.468544,873706.4549,215.897567,#VALUE!
2188,8559,71,4403,2,60710044032,Block Group 2,G5030,S,292734,0,34.096149,-117.3411693,15000US060710044032,272,665000,San Bernardino city,213044,57577,38774,<Null>,3101.395336,427953.5537,105.749626,#VALUE!
2064,8186,71,4403,3,60710044033,Block Group 3,G5030,S,456901,0,34.0957274,-117.33633,15000US060710044033,272,665000,San Bernardino city,213044,57577,38774,<Null>,4014.261089,667950.0321,165.054047,#VALUE!
2063,8185,71,4404,1,60710044041,Block Group 1,G5030,S,772321,0,34.1027226,-117.3384611,15000US060710044041,272,665000,San Bernardino city,213044,57577,38774,<Null>,5305.544429,1129247.526,279.043141,#VALUE!
2200,8578,71,4404,2,60710044042,Block Group 2,G5030,S,394415,0,34.0960332,-117.3458834,15000US060710044042,272,665000,San Bernardino city,213044,57577,38774,<Null>,3175.847977,576602.5344,142.481589,#VALUE!
4115,15498,71,4404,3,60710044043,Block Group 3,G5030,S,396356,0,34.1042046,-117.3449263,15000US060710044043,272,665000,San Bernardino city,213044,57577,38774,<Null>,3059.735996,579550.54,143.210057,#VALUE!
399,1759,71,4503,1,60710045031,Block Group 1,G5030,S,8606638,0,34.213761,-117.3765072,15000US060710045031,272,665000,San Bernardino city,213044,57577,38774,<Null>,18188.007,9220556.905,2278.449231,#VALUE!
1201,4953,71,4504,1,60710045041,Block Group 1,G5030,S,4506826,0,34.194006,-117.338589,15000US060710045041,272,665000,San Bernardino city,213044,57577,38774,<Null>,15122.2755,6603771.509,1631.827478,#VALUE!
400,1784,71,4504,2,60710045042,Block Group 2,G5030,S,765326,0,34.19986,-117.3494913,15000US060710045042,272,665000,San Bernardino city,213044,57577,38774,<Null>,5367.573534,1121572.48,277.146595,#VALUE!
401,1785,71,4504,3,60710045043,Block Group 3,G5030,S,1598942,0,34.1912672,-117.3523922,15000US060710045043,272,665000,San Bernardino city,213044,57577,38774,<Null>,6826.339349,2342751.745,578.906564,#VALUE!
421,1913,71,4505,1,60710045051,Block Group 1,G5030,S,596241,0,34.1743495,-117.2834968,15000US060710045051,272,665000,San Bernardino city,213044,57577,38774,<Null>,3957.758702,873256.1083,215.786284,#VALUE!
670,3544,71,4505,2,60710045052,Block Group 2,G5030,S,562084,0,34.1733571,-117.2891718,15000US060710045052,272,665000,San Bernardino city,213044,57577,38774,<Null>,5414.924597,812770.8912,200.840061,#VALUE!
422,1914,71,4505,3,60710045053,Block Group 3,G5030,S,522102,0,34.1679169,-117.2828639,15000US060710045053,272,665000,San Bernardino city,213044,57577,38774,<Null>,3646.822832,764557.2233,188.926204,#VALUE!
2067,8189,71,4507,1,60710045071,Block Group 1,G5030,S,647732,0,34.168243,-117.3005126,15000US060710045071,272,665000,San Bernardino city,213044,57577,38774,<Null>,819.374413,24243.00525,5.990577,#VALUE!
695,3618,71,4507,2,60710045072,Block Group 2,G5030,S,663267,0,34.1691954,-117.310402,15000US060710045072,272,665000,San Bernardino city,213044,57577,38774,<Null>,4575.831851,483771.7199,119.542595,#VALUE!
2066,8188,71,4507,3,60710045073,Block Group 3,G5030,S,578268,0,34.1695153,-117.2931653,15000US060710045073,272,665000,San Bernardino city,213044,57577,38774,<Null>,5718.262763,644561.9555,159.274728,#VALUE!
2313,8977,71,4509,1,60710045091,Block Group 1,G5030,S,672224,0,34.1750745,-117.2987958,15000US060710045091,272,665000,San Bernardino city,213044,57577,38774,<Null>,5628.681216,776557.6886,191.891584,#VALUE!
694,3617,71,4509,2,60710045092,Block Group 2,G5030,S,772368,0,34.1754625,-117.3093194,15000US060710045092,272,665000,San Bernardino city,213044,57577,38774,<Null>,5386.173387,783160.564,193.52319,#VALUE!
1953,7891,71,4509,3,60710045093,Block Group 3,G5030,S,668774,0,34.1809817,-117.2982808,15000US060710045093,272,665000,San Bernardino city,213044,57577,38774,<Null>,4986.910919,979644.5704,242.075445,#VALUE!
669,3543,71,4510,1,60710045101,Block Group 1,G5030,S,4399468,0,34.1871095,-117.3191744,15000US060710045101,272,665000,San Bernardino city,213044,57577,38774,<Null>,14653.85573,6445414.149,1592.696522,#VALUE!
794,3846,71,4510,2,60710045102,Block Group 2,G5030,S,426654,0,34.1751906,-117.3242767,15000US060710045102,272,665000,San Bernardino city,213044,57577,38774,<Null>,3953.094286,624890.6325,154.413838,#VALUE!
793,3845,71,4510,3,60710045103,Block Group 3,G5030,S,365005,0,34.1754232,-117.3173475,15000US060710045103,272,665000,San Bernardino city,213044,57577,38774,<Null>,3134.877715,534602.2593,132.103095,#VALUE!
402,1786,71,4601,1,60710046011,Block Group 1,G5030,S,684036,0,34.1782103,-117.3413606,15000US060710046011,272,665000,San Bernardino city,213044,57577,38774,<Null>,4944.637885,1001935.128,247.583562,#VALUE!
403,1787,71,4601,2,60710046012,Block Group 2,G5030,S,376789,0,34.1741467,-117.3342603,15000US060710046012,272,665000,San Bernardino city,213044,57577,38774,<Null>,3468.993039,551845.0692,136.363886,#VALUE!
423,1923,71,4601,3,60710046013,Block Group 3,G5030,S,323354,0,34.1692347,-117.3345924,15000US060710046013,272,665000,San Bernardino city,213044,57577,38774,<Null>,3470.604447,473528.8687,117.011532,#VALUE!
424,1924,71,4601,4,60710046014,Block Group 4,G5030,S,452375,0,34.1712935,-117.3242122,15000US060710046014,272,665000,San Bernardino city,213044,57577,38774,<Null>,4847.837031,662505.515,163.708678,#VALUE!
4458,17017,71,4601,5,60710046015,Block Group 5,G5030,S,2017614,0,34.1612173,-117.324418,15000US060710046015,272,665000,San Bernardino city,213044,57577,38774,<Null>,11833.6334,2954102.132,729.974534,#VALUE!
4151,15611,71,4603,1,60710046031,Block Group 1,G5030,S,361645,0,34.1493689,-117.2993153,15000US060710046031,272,665000,San Bernardino city,213044,57577,38774,<Null>,3628.908632,529358.0096,130.807213,#VALUE!
425,1925,71,4603,2,60710046032,Block Group 2,G5030,S,323211,0,34.1534624,-117.2974366,15000US060710046032,272,665000,San Bernardino city,213044,57577,38774,<Null>,3800.857858,473144.7288,116.916609,#VALUE!
4813,18804,71,4603,3,60710046033,Block Group 3,G5030,S,1631105,0,34.1612556,-117.3113108,15000US060710046033,272,665000,San Bernardino city,213044,57577,38774,<Null>,7657.753147,2388192.491,590.135217,#VALUE!
2201,8579,71,4603,4,60710046034,Block Group 4,G5030,S,1950025,0,34.1516455,-117.3154265,15000US060710046034,272,665000,San Bernardino city,213044,57577,38774,<Null>,12026.0554,2854696.98,705.410986,#VALUE!
5564,22476,71,4604,1,60710046041,Block Group 1,G5030,S,699803,0,34.1362293,-117.3087785,15000US060710046041,272,665000,San Bernardino city,213044,57577,38774,<Null>,5239.893469,1024019.709,253.040781,#VALUE!
4325,16482,71,4604,2,60710046042,Block Group 2,G5030,S,507316,0,34.1434801,-117.3115338,15000US060710046042,272,665000,San Bernardino city,213044,57577,38774,<Null>,4045.214114,742479.8283,183.470761,#VALUE!
170,627,71,4604,3,60710046043,Block Group 3,G5030,S,487774,0,34.1474065,-117.3121066,15000US060710046043,272,665000,San Bernardino city,213044,57577,38774,<Null>,4436.374062,713944.492,176.419526,#VALUE!
2327,8999,71,4604,4,60710046044,Block Group 4,G5030,S,752303,0,34.1429795,-117.3024684,15000US060710046044,272,665000,San Bernardino city,213044,57577,38774,<Null>,6212.148075,1101009.297,272.065322,#VALUE!
2119,8259,71,4700,1,60710047001,Block Group 1,G5030,S,398965,0,34.1250054,-117.3111789,15000US060710047001,272,665000,San Bernardino city,213044,57577,38774,<Null>,3154.54908,583650.9243,144.223284,#VALUE!
173,640,71,4700,2,60710047002,Block Group 2,G5030,S,456502,0,34.1185275,-117.3098078,15000US060710047002,272,665000,San Bernardino city,213044,57577,38774,<Null>,3326.779464,667720.4839,164.997325,#VALUE!
2061,8183,71,4700,3,60710047003,Block Group 3,G5030,S,337298,0,34.1318922,-117.3114398,15000US060710047003,272,665000,San Bernardino city,213044,57577,38774,<Null>,3004.820977,493516.4767,121.950577,#VALUE!
922,4269,71,4700,4,60710047004,Block Group 4,G5030,S,468445,0,34.1217385,-117.304679,15000US060710047004,272,665000,San Bernardino city,213044,57577,38774,<Null>,4978.547412,685243.5287,169.327364,#VALUE!
171,628,71,4700,5,60710047005,Block Group 5,G5030,S,333743,0,34.1284045,-117.3063017,15000US060710047005,272,665000,San Bernardino city,213044,57577,38774,<Null>,3393.01316,488276.7335,120.655809,#VALUE!
696,3619,71,4800,1,60710048001,Block Group 1,G5030,S,498922,0,34.1120453,-117.30578,15000US060710048001,272,665000,San Bernardino city,213044,57577,38774,<Null>,3460.523007,729657.8284,180.302376,#VALUE!
4118,15503,71,4800,2,60710048002,Block Group 2,G5030,S,367122,0,34.1120661,-117.3114444,15000US060710048002,272,665000,San Bernardino city,213044,57577,38774,<Null>,3078.292369,536902.4523,132.671485,#VALUE!
